user_id,age,gender,device_type,ad_category,previous_clicks,page_views,session_time,time_of_day,clicked
2969,24,Female,Tablet,Food,10,3,13,Night,0
2970,45,Male,Desktop,Travel,12,10,421,Afternoon,0
2971,45,Male,Desktop,Fashion,0,15,259,Afternoon,0
2972,21,Female,Mobile,Fashion,1,20,496,Night,0
2973,39,Male,Desktop,Fashion,8,21,354,Afternoon,0
2974,29,Female,Desktop,Fashion,12,17,342,Night,1
2975,20,Male,Tablet,Travel,4,23,462,Night,1
2976,39,Female,Desktop,Electronics,8,24,167,Night,1
2977,19,Female,Tablet,Food,12,6,586,Night,0
2978,41,Male,Tablet,Food,4,25,279,Afternoon,1
2979,51,Female,Tablet,Fashion,14,3,596,Afternoon,0
2980,44,Male,Mobile,Travel,6,18,427,Night,0
2981,58,Male,Tablet,Electronics,13,5,449,Night,0
2982,18,Male,Desktop,Electronics,15,13,38,Night,0
2983,25,Male,Tablet,Food,5,25,344,Night,0
2984,40,Female,Tablet,Fashion,1,27,247,Morning,0
2985,55,Male,Tablet,Food,15,1,162,Afternoon,0
2986,23,Female,Mobile,Food,18,17,124,Afternoon,0
2987,39,Female,Desktop,Electronics,4,26,408,Night,0
2988,42,Male,Mobile,Travel,3,3,41,Morning,0
2989,35,Male,Desktop,Electronics,13,26,541,Morning,1
2990,34,Male,Mobile,Food,5,19,62,Morning,0
2991,29,Male,Desktop,Fashion,7,21,204,Night,0
2992,23,Female,Mobile,Fashion,2,20,314,Morning,1
2993,43,Male,Tablet,Travel,3,22,354,Night,0
2994,44,Female,Mobile,Travel,0,12,91,Morning,1
2995,25,Male,Mobile,Travel,1,8,10,Night,0
2996,36,Male,Tablet,Food,12,8,176,Night,0
2997,59,Male,Tablet,Food,8,15,326,Afternoon,0
2998,18,Male,Desktop,Travel,11,11,192,Night,1
2999,46,Female,Desktop,Fashion,9,20,282,Morning,0
3000,52,Female,Desktop,Fashion,9,1,382,Afternoon,0
3001,57,Male,Mobile,Fashion,17,29,371,Morning,0
3002,31,Female,Desktop,Food,11,16,210,Night,0
3003,52,Female,Mobile,Electronics,15,14,201,Afternoon,1
3004,37,Male,Mobile,Fashion,5,7,350,Night,0
3005,30,Male,Desktop,Fashion,9,6,308,Night,0
3006,55,Female,Desktop,Fashion,14,21,515,Morning,0
3007,25,Female,Mobile,Travel,8,4,597,Morning,0
3008,37,Female,Tablet,Food,1,22,149,Morning,1
3009,50,Female,Tablet,Travel,17,8,315,Afternoon,0
3010,43,Male,Mobile,Travel,11,22,205,Morning,0
3011,56,Male,Desktop,Electronics,2,19,70,Night,1
3012,38,Female,Mobile,Travel,6,25,369,Afternoon,0
3013,59,Male,Mobile,Electronics,8,3,316,Morning,1
3014,58,Female,Desktop,Travel,7,4,489,Morning,1
3015,26,Female,Tablet,Fashion,5,13,342,Morning,0
3016,41,Male,Mobile,Food,0,21,92,Night,1
3017,54,Female,Tablet,Travel,13,27,343,Morning,0
3018,58,Female,Tablet,Electronics,15,2,526,Night,1
3019,34,Male,Desktop,Food,15,11,483,Afternoon,0
3020,41,Male,Mobile,Electronics,3,16,403,Morning,1
3021,38,Female,Mobile,Fashion,5,10,586,Night,0
3022,56,Female,Tablet,Travel,14,15,389,Morning,1
3023,58,Male,Tablet,Food,7,27,30,Morning,1
3024,56,Female,Desktop,Fashion,0,10,186,Afternoon,0
3025,30,Female,Tablet,Travel,12,2,372,Afternoon,0
3026,28,Male,Desktop,Travel,17,6,31,Night,1
3027,36,Male,Mobile,Electronics,17,14,557,Night,0
3028,28,Male,Desktop,Electronics,12,2,259,Night,0
3029,30,Male,Tablet,Fashion,13,10,82,Afternoon,0
3030,18,Male,Mobile,Electronics,10,17,100,Night,0
3031,57,Male,Desktop,Fashion,6,8,185,Afternoon,0
3032,36,Female,Mobile,Fashion,17,26,135,Afternoon,0
3033,29,Female,Desktop,Fashion,3,16,213,Morning,0
3034,25,Male,Tablet,Electronics,16,14,255,Morning,0
3035,25,Male,Tablet,Food,18,10,280,Night,0
3036,29,Female,Mobile,Fashion,13,13,53,Afternoon,0
3037,50,Female,Mobile,Food,9,1,557,Afternoon,0
3038,43,Female,Mobile,Travel,5,10,177,Afternoon,0
3039,56,Male,Desktop,Electronics,17,22,444,Morning,0
3040,45,Male,Tablet,Electronics,3,12,39,Afternoon,1
3041,22,Female,Mobile,Food,10,17,366,Night,0
3042,25,Male,Mobile,Travel,12,24,500,Night,0
3043,42,Male,Mobile,Travel,7,14,257,Morning,0
3044,44,Male,Desktop,Fashion,9,5,262,Night,1
3045,40,Female,Mobile,Electronics,10,19,391,Afternoon,0
3046,47,Female,Mobile,Travel,2,5,545,Afternoon,1
3047,40,Male,Desktop,Travel,14,15,428,Night,0
3048,37,Male,Desktop,Fashion,7,13,132,Morning,0
3049,35,Male,Mobile,Fashion,19,17,303,Afternoon,1
3050,35,Male,Mobile,Food,17,1,152,Afternoon,0
3051,19,Male,Desktop,Electronics,0,28,520,Morning,1
3052,21,Female,Tablet,Travel,7,14,66,Afternoon,1
3053,47,Male,Desktop,Food,2,4,51,Night,1
3054,50,Male,Tablet,Electronics,0,25,130,Night,1
3055,53,Male,Mobile,Food,19,9,352,Morning,0
3056,35,Female,Mobile,Electronics,15,17,341,Morning,0
3057,54,Female,Tablet,Electronics,8,3,465,Night,0
3058,36,Male,Desktop,Travel,16,13,446,Morning,1
3059,45,Female,Mobile,Electronics,15,12,350,Night,0
3060,57,Female,Tablet,Fashion,5,16,350,Morning,0
3061,37,Female,Desktop,Travel,6,4,425,Night,1
3062,50,Female,Tablet,Fashion,15,18,191,Afternoon,0
3063,29,Female,Desktop,Food,7,23,273,Afternoon,0
3064,32,Female,Desktop,Food,9,3,219,Night,1
3065,58,Male,Desktop,Electronics,13,17,532,Afternoon,0
3066,56,Female,Desktop,Electronics,10,1,191,Night,0
3067,19,Female,Tablet,Fashion,1,19,453,Morning,0
3068,46,Male,Tablet,Fashion,11,22,260,Afternoon,0
3069,58,Male,Tablet,Fashion,19,4,147,Afternoon,0
3070,27,Male,Tablet,Food,19,17,227,Afternoon,0
3071,19,Male,Tablet,Fashion,12,7,463,Night,0
3072,28,Female,Desktop,Travel,14,2,96,Afternoon,0
3073,30,Female,Mobile,Travel,11,12,302,Morning,0
3074,27,Female,Mobile,Food,12,5,101,Afternoon,0
3075,31,Female,Tablet,Fashion,7,16,217,Morning,0
3076,35,Male,Tablet,Fashion,15,8,213,Afternoon,0
3077,26,Female,Mobile,Electronics,2,23,195,Afternoon,0
3078,56,Female,Desktop,Travel,12,27,94,Morning,0
3079,45,Male,Tablet,Food,11,28,165,Afternoon,1
3080,20,Female,Desktop,Fashion,18,8,302,Morning,1
3081,37,Female,Mobile,Electronics,1,13,542,Morning,0
3082,23,Female,Mobile,Food,0,26,170,Morning,1
3083,44,Female,Tablet,Food,7,14,395,Afternoon,0
3084,19,Male,Desktop,Travel,8,11,494,Afternoon,1
3085,46,Male,Tablet,Fashion,7,6,512,Morning,0
3086,55,Male,Mobile,Food,16,16,165,Afternoon,1
3087,20,Male,Desktop,Electronics,8,23,152,Night,0
3088,33,Male,Tablet,Electronics,5,25,293,Morning,0
3089,47,Female,Tablet,Food,14,22,571,Morning,0
3090,57,Female,Tablet,Electronics,12,25,44,Night,0
3091,19,Male,Mobile,Food,11,15,233,Night,1
3092,34,Male,Tablet,Electronics,12,16,402,Morning,0
3093,58,Male,Desktop,Food,6,13,417,Night,0
3094,29,Female,Tablet,Food,17,12,397,Morning,0
3095,52,Male,Mobile,Food,13,18,306,Afternoon,0
3096,18,Female,Tablet,Electronics,10,29,332,Night,0
3097,32,Female,Mobile,Food,13,18,497,Morning,1
3098,43,Female,Mobile,Travel,16,14,579,Morning,1
3099,54,Female,Desktop,Food,1,2,48,Morning,0
3100,38,Male,Desktop,Fashion,18,22,514,Night,1
3101,48,Female,Tablet,Fashion,15,2,512,Afternoon,1
3102,42,Female,Mobile,Travel,9,3,546,Afternoon,0
3103,40,Male,Mobile,Food,7,29,325,Night,1
3104,41,Female,Desktop,Fashion,4,24,505,Morning,0
3105,55,Female,Desktop,Food,6,8,126,Morning,1
3106,45,Female,Tablet,Fashion,12,11,351,Morning,0
3107,38,Male,Mobile,Electronics,15,12,249,Night,1
3108,35,Female,Desktop,Electronics,4,4,454,Night,1
3109,53,Female,Tablet,Travel,15,9,496,Morning,0
3110,52,Male,Mobile,Travel,14,24,420,Morning,0
3111,26,Male,Mobile,Food,8,17,307,Morning,1
3112,55,Female,Desktop,Travel,11,24,61,Night,1
3113,47,Female,Tablet,Food,7,16,313,Night,0
3114,51,Male,Desktop,Electronics,12,17,297,Afternoon,1
3115,49,Female,Tablet,Electronics,4,15,127,Morning,0
3116,20,Male,Mobile,Fashion,13,20,433,Morning,1
3117,20,Female,Tablet,Food,15,26,218,Afternoon,0
3118,45,Male,Tablet,Electronics,10,22,136,Morning,0
3119,32,Female,Tablet,Electronics,19,7,302,Afternoon,0
3120,58,Male,Tablet,Food,11,10,528,Night,0
3121,40,Male,Tablet,Fashion,14,29,231,Afternoon,1
3122,57,Male,Desktop,Fashion,11,4,86,Afternoon,0
3123,28,Male,Tablet,Fashion,8,24,347,Night,1
3124,49,Male,Tablet,Fashion,0,24,284,Morning,1
3125,53,Female,Mobile,Electronics,2,14,126,Afternoon,1
3126,50,Female,Tablet,Food,11,14,301,Afternoon,0
3127,41,Male,Mobile,Food,19,14,280,Morning,0
3128,56,Female,Desktop,Electronics,12,25,456,Afternoon,0
3129,51,Female,Desktop,Electronics,5,14,166,Night,0
3130,45,Female,Tablet,Electronics,9,22,581,Afternoon,1
3131,54,Female,Desktop,Travel,9,20,193,Morning,0
3132,24,Female,Tablet,Food,15,18,433,Morning,1
3133,21,Female,Desktop,Food,0,15,25,Afternoon,0
3134,54,Male,Tablet,Food,15,23,107,Morning,0
3135,18,Female,Tablet,Fashion,3,26,309,Morning,0
3136,18,Female,Mobile,Electronics,5,19,431,Afternoon,1
3137,37,Female,Mobile,Electronics,18,27,316,Afternoon,0
3138,36,Male,Mobile,Electronics,1,13,283,Morning,0
3139,46,Female,Mobile,Travel,17,12,270,Afternoon,0
3140,27,Female,Tablet,Food,9,19,248,Night,1
3141,35,Female,Desktop,Electronics,3,19,341,Afternoon,0
3142,45,Male,Tablet,Travel,0,20,124,Morning,0
3143,52,Female,Mobile,Electronics,14,2,277,Night,0
3144,48,Male,Mobile,Fashion,9,29,21,Morning,1
3145,44,Female,Desktop,Food,17,29,82,Morning,0
3146,28,Male,Mobile,Travel,15,21,415,Night,1
3147,55,Male,Tablet,Electronics,12,3,187,Afternoon,0
3148,22,Male,Tablet,Food,14,10,268,Morning,0
3149,25,Female,Tablet,Travel,1,5,409,Afternoon,0
3150,51,Male,Tablet,Food,19,12,279,Afternoon,0
3151,29,Male,Tablet,Food,3,29,495,Night,0
3152,55,Male,Desktop,Fashion,0,7,589,Morning,1
3153,18,Male,Tablet,Food,6,9,68,Night,0
3154,48,Female,Mobile,Travel,10,2,275,Night,0
3155,21,Female,Mobile,Food,9,25,84,Morning,0
3156,22,Female,Mobile,Travel,0,10,99,Morning,0
3157,47,Female,Mobile,Food,10,6,514,Night,0
3158,41,Male,Desktop,Electronics,9,12,366,Night,0
3159,20,Female,Mobile,Fashion,13,6,163,Night,0
3160,28,Male,Desktop,Electronics,13,27,227,Morning,0
3161,21,Female,Mobile,Fashion,6,3,495,Morning,0
3162,43,Female,Desktop,Travel,10,10,549,Night,1
3163,44,Female,Desktop,Fashion,3,29,139,Morning,0
3164,44,Male,Desktop,Food,1,9,75,Morning,0
3165,59,Female,Mobile,Food,6,20,153,Morning,0
3166,23,Female,Desktop,Electronics,18,5,389,Afternoon,0
3167,32,Female,Tablet,Fashion,13,3,322,Afternoon,0
3168,47,Male,Tablet,Travel,18,5,416,Night,0
3169,59,Female,Mobile,Travel,6,8,416,Afternoon,0
3170,54,Female,Tablet,Food,11,8,286,Night,0
3171,54,Male,Tablet,Travel,2,14,418,Night,0
3172,59,Male,Tablet,Food,14,24,323,Morning,0
3173,54,Female,Mobile,Food,4,22,558,Night,0
3174,52,Female,Mobile,Food,7,17,258,Night,1
3175,40,Female,Tablet,Electronics,13,11,470,Night,0
3176,23,Male,Mobile,Electronics,3,26,408,Night,1
3177,21,Male,Desktop,Food,6,16,460,Morning,0
3178,35,Male,Tablet,Food,6,28,480,Morning,0
3179,26,Female,Mobile,Food,17,6,568,Night,0
3180,46,Male,Mobile,Travel,13,28,443,Afternoon,0
3181,30,Female,Tablet,Food,7,11,455,Afternoon,1
3182,34,Male,Mobile,Food,11,10,112,Night,0
3183,49,Male,Tablet,Fashion,9,23,337,Morning,0
3184,39,Male,Mobile,Fashion,13,9,255,Night,1
3185,21,Female,Desktop,Fashion,8,28,67,Night,0
3186,22,Female,Tablet,Fashion,5,24,114,Morning,0
3187,54,Female,Desktop,Food,4,27,78,Afternoon,0
3188,58,Female,Tablet,Fashion,0,28,311,Night,1
3189,30,Male,Mobile,Travel,0,24,162,Morning,1
3190,51,Female,Desktop,Travel,19,15,546,Morning,0
3191,39,Male,Mobile,Fashion,16,7,44,Night,1
3192,40,Female,Tablet,Electronics,10,18,24,Morning,0
3193,20,Female,Tablet,Travel,11,1,115,Night,1
3194,59,Male,Tablet,Travel,2,15,83,Afternoon,0
3195,51,Male,Tablet,Fashion,5,2,294,Night,0
3196,49,Female,Tablet,Fashion,10,22,559,Afternoon,0
3197,38,Female,Desktop,Food,12,29,206,Morning,1
3198,38,Male,Tablet,Travel,10,2,289,Night,1
3199,28,Male,Mobile,Fashion,7,10,565,Morning,0
3200,56,Male,Desktop,Fashion,9,20,162,Night,0
3201,21,Male,Mobile,Food,1,15,300,Morning,0
3202,18,Male,Tablet,Travel,13,10,151,Afternoon,1
3203,45,Female,Mobile,Fashion,15,19,321,Night,0
3204,41,Female,Desktop,Food,16,22,41,Morning,1
3205,52,Female,Desktop,Fashion,10,28,35,Night,0
3206,30,Female,Desktop,Electronics,1,28,264,Night,0
3207,51,Male,Mobile,Electronics,4,13,65,Afternoon,0
3208,28,Male,Desktop,Fashion,15,24,302,Morning,1
3209,53,Male,Mobile,Travel,15,11,239,Night,0
3210,34,Female,Tablet,Electronics,1,22,62,Night,0
3211,52,Male,Tablet,Food,15,2,110,Night,0
3212,35,Male,Mobile,Fashion,4,21,476,Night,1
3213,57,Female,Desktop,Food,7,27,276,Night,0
3214,39,Female,Mobile,Electronics,19,13,11,Morning,0
3215,41,Female,Mobile,Travel,13,22,31,Night,0
3216,36,Male,Mobile,Food,9,25,587,Night,0
3217,54,Male,Tablet,Electronics,1,22,221,Night,1
3218,56,Female,Mobile,Electronics,2,26,245,Morning,0
3219,38,Female,Tablet,Electronics,17,21,538,Night,0
3220,25,Male,Mobile,Food,1,1,397,Night,1
3221,45,Female,Tablet,Electronics,8,26,23,Afternoon,1
3222,22,Male,Mobile,Fashion,1,5,528,Afternoon,0
3223,34,Female,Mobile,Electronics,6,21,231,Night,0
3224,54,Female,Desktop,Fashion,6,22,412,Night,0
3225,53,Female,Desktop,Travel,13,7,522,Afternoon,0
3226,36,Male,Mobile,Fashion,4,13,296,Morning,0
3227,44,Male,Mobile,Travel,7,13,393,Morning,0
3228,51,Female,Mobile,Travel,17,20,256,Afternoon,1
3229,28,Male,Mobile,Fashion,5,23,100,Night,0
3230,29,Female,Desktop,Travel,13,21,321,Afternoon,0
3231,38,Female,Tablet,Fashion,17,6,446,Morning,0
3232,28,Male,Mobile,Food,16,20,52,Afternoon,0
3233,56,Male,Desktop,Travel,8,12,83,Morning,0
3234,45,Male,Mobile,Fashion,12,8,570,Night,0
3235,22,Male,Mobile,Travel,15,9,325,Night,1
3236,34,Female,Tablet,Electronics,9,18,153,Night,1
3237,37,Male,Mobile,Fashion,9,28,338,Morning,0
3238,58,Male,Mobile,Electronics,3,11,218,Afternoon,0
3239,29,Female,Tablet,Travel,11,20,108,Night,1
3240,23,Female,Tablet,Travel,7,11,123,Morning,0
3241,34,Female,Tablet,Food,14,24,184,Night,1
3242,36,Female,Tablet,Fashion,18,24,280,Afternoon,0
3243,43,Male,Desktop,Electronics,14,15,72,Night,0
3244,49,Male,Desktop,Food,7,9,413,Morning,0
3245,23,Female,Desktop,Travel,7,3,234,Morning,0
3246,53,Female,Mobile,Travel,18,17,170,Night,0
3247,55,Male,Tablet,Food,8,25,45,Night,1
3248,28,Male,Tablet,Electronics,16,17,390,Morning,0
3249,50,Male,Desktop,Travel,7,3,327,Night,0
3250,41,Male,Mobile,Travel,11,19,465,Night,1
3251,40,Male,Mobile,Fashion,14,9,278,Night,0
3252,32,Female,Mobile,Food,3,17,353,Afternoon,0
3253,44,Female,Desktop,Travel,5,23,49,Afternoon,0
3254,28,Female,Mobile,Electronics,15,18,423,Afternoon,0
3255,34,Female,Mobile,Fashion,4,23,389,Night,0
3256,31,Male,Mobile,Food,12,15,231,Morning,0
3257,44,Female,Tablet,Electronics,14,1,290,Night,1
3258,35,Male,Desktop,Travel,16,29,234,Night,0
3259,45,Male,Tablet,Food,19,26,466,Afternoon,0
3260,21,Male,Tablet,Food,4,10,163,Morning,0
3261,24,Male,Desktop,Electronics,18,8,289,Afternoon,0
3262,52,Male,Tablet,Food,6,10,362,Morning,1
3263,26,Male,Mobile,Electronics,2,29,48,Night,0
3264,25,Male,Mobile,Travel,12,26,582,Night,0
3265,34,Female,Mobile,Fashion,13,2,498,Night,0
3266,34,Male,Mobile,Electronics,15,19,207,Morning,0
3267,50,Female,Desktop,Fashion,12,14,285,Afternoon,1
3268,49,Female,Tablet,Food,1,8,181,Afternoon,0
3269,25,Male,Tablet,Electronics,13,19,517,Afternoon,0
3270,36,Male,Mobile,Travel,19,1,414,Morning,1
3271,55,Female,Mobile,Electronics,6,16,280,Morning,0
3272,20,Female,Tablet,Electronics,4,25,563,Night,0
3273,22,Female,Desktop,Electronics,13,24,140,Afternoon,1
3274,30,Female,Tablet,Fashion,8,15,394,Morning,0
3275,48,Male,Mobile,Fashion,9,20,406,Afternoon,1
3276,33,Male,Mobile,Food,6,24,575,Afternoon,1
3277,49,Male,Desktop,Food,13,5,305,Morning,1
3278,39,Female,Tablet,Food,13,3,392,Morning,0
3279,46,Male,Desktop,Food,1,17,521,Night,0
3280,39,Female,Desktop,Electronics,16,29,404,Night,1
3281,20,Male,Mobile,Fashion,19,10,563,Night,1
3282,27,Female,Tablet,Fashion,3,5,269,Afternoon,1
3283,59,Male,Mobile,Fashion,12,11,290,Afternoon,1
3284,38,Male,Tablet,Fashion,17,6,365,Night,1
3285,33,Female,Mobile,Food,2,4,429,Afternoon,0
3286,29,Female,Mobile,Electronics,18,7,201,Afternoon,0
3287,19,Female,Tablet,Fashion,4,19,437,Afternoon,0
3288,58,Female,Tablet,Travel,0,7,357,Afternoon,0
3289,41,Female,Mobile,Electronics,8,14,438,Morning,0
3290,52,Male,Tablet,Travel,7,17,401,Morning,0
3291,47,Female,Mobile,Electronics,2,23,350,Night,0
3292,47,Male,Tablet,Electronics,1,17,556,Night,1
3293,52,Male,Mobile,Electronics,0,13,411,Afternoon,0
3294,36,Male,Mobile,Travel,11,27,56,Afternoon,0
3295,25,Male,Mobile,Fashion,12,1,434,Morning,1
3296,43,Male,Desktop,Fashion,9,2,526,Afternoon,1
3297,57,Female,Tablet,Travel,16,18,337,Afternoon,0
3298,24,Female,Mobile,Fashion,10,4,96,Night,0
3299,47,Male,Desktop,Food,4,13,524,Afternoon,0
3300,24,Male,Mobile,Fashion,8,1,174,Morning,0
3301,20,Female,Desktop,Food,12,4,232,Afternoon,0
3302,18,Female,Mobile,Food,19,2,306,Afternoon,0
3303,53,Male,Mobile,Food,10,4,460,Afternoon,1
3304,42,Female,Desktop,Travel,3,16,352,Afternoon,0
3305,54,Female,Desktop,Fashion,10,4,350,Afternoon,0
3306,18,Female,Tablet,Fashion,8,25,470,Morning,0
3307,32,Male,Tablet,Travel,6,9,401,Night,0
3308,54,Female,Desktop,Travel,15,17,546,Afternoon,0
3309,30,Male,Tablet,Fashion,4,21,560,Night,0
3310,57,Male,Desktop,Travel,5,23,430,Night,1
3311,25,Male,Tablet,Travel,18,20,390,Morning,0
3312,22,Male,Mobile,Food,0,28,14,Night,1
3313,26,Male,Tablet,Travel,15,21,13,Afternoon,1
3314,18,Female,Mobile,Food,17,2,325,Afternoon,0
3315,53,Male,Mobile,Electronics,12,3,87,Afternoon,0
3316,52,Male,Tablet,Food,0,23,540,Afternoon,0
3317,19,Male,Desktop,Food,9,26,364,Morning,0
3318,57,Female,Mobile,Travel,6,29,42,Night,0
3319,40,Female,Mobile,Fashion,4,15,148,Morning,0
3320,26,Female,Tablet,Electronics,12,7,281,Night,1
3321,51,Female,Desktop,Electronics,15,4,205,Morning,0
3322,31,Female,Desktop,Electronics,19,12,136,Morning,0
3323,21,Female,Tablet,Fashion,13,1,358,Morning,1
3324,47,Female,Desktop,Electronics,10,17,53,Afternoon,1
3325,48,Male,Tablet,Electronics,18,4,253,Afternoon,0
3326,55,Male,Tablet,Fashion,1,4,18,Morning,0
3327,28,Female,Tablet,Electronics,7,22,88,Night,1
3328,52,Male,Mobile,Travel,12,23,199,Night,1
3329,25,Male,Mobile,Travel,6,25,95,Afternoon,1
3330,20,Female,Mobile,Food,11,9,494,Morning,0
3331,31,Male,Tablet,Food,7,26,280,Afternoon,1
3332,30,Male,Mobile,Food,15,28,522,Afternoon,0
3333,49,Female,Mobile,Travel,17,28,29,Afternoon,1
3334,51,Male,Mobile,Travel,18,21,498,Morning,0
3335,36,Female,Tablet,Travel,3,10,139,Morning,0
3336,55,Female,Tablet,Food,11,27,16,Afternoon,0
3337,33,Male,Tablet,Food,15,19,319,Morning,0
3338,19,Male,Mobile,Food,16,19,482,Night,0
3339,57,Male,Desktop,Food,3,15,111,Night,0
3340,34,Female,Mobile,Food,19,22,347,Afternoon,0
3341,51,Female,Mobile,Food,8,17,328,Night,0
3342,59,Female,Tablet,Travel,4,7,522,Afternoon,1
3343,33,Male,Tablet,Fashion,16,3,34,Afternoon,0
3344,55,Male,Mobile,Fashion,16,5,439,Afternoon,1
3345,19,Female,Mobile,Food,1,16,152,Morning,1
3346,19,Male,Desktop,Fashion,1,23,158,Morning,0
3347,43,Male,Desktop,Fashion,6,7,64,Morning,0
3348,30,Female,Tablet,Travel,3,16,480,Morning,1
3349,48,Female,Desktop,Food,12,9,372,Afternoon,0
3350,51,Male,Desktop,Food,19,1,218,Morning,0
3351,56,Female,Tablet,Fashion,10,3,194,Night,0
3352,20,Male,Desktop,Food,2,25,74,Night,0
3353,25,Female,Mobile,Food,1,8,558,Morning,0
3354,40,Female,Desktop,Food,15,18,121,Night,1
3355,31,Female,Tablet,Food,2,24,272,Night,1
3356,44,Male,Mobile,Fashion,14,24,85,Morning,1
3357,46,Male,Desktop,Electronics,16,18,305,Afternoon,0
3358,56,Female,Mobile,Fashion,15,24,187,Afternoon,1
3359,56,Female,Mobile,Travel,19,19,10,Afternoon,0
3360,18,Female,Desktop,Electronics,6,7,157,Morning,1
3361,34,Male,Desktop,Electronics,15,29,138,Afternoon,0
3362,58,Female,Tablet,Electronics,4,25,522,Afternoon,0
3363,47,Female,Tablet,Fashion,1,20,511,Night,1
3364,30,Female,Mobile,Travel,0,27,158,Afternoon,0
3365,38,Female,Tablet,Fashion,12,6,278,Morning,1
3366,36,Male,Mobile,Travel,15,25,114,Afternoon,0
3367,36,Male,Mobile,Fashion,4,27,475,Night,1
3368,42,Female,Tablet,Fashion,2,11,290,Night,0
3369,39,Male,Tablet,Fashion,14,5,416,Night,0
3370,48,Male,Tablet,Electronics,15,12,367,Night,0
3371,34,Male,Desktop,Fashion,10,1,212,Afternoon,0
3372,40,Female,Mobile,Travel,18,19,290,Night,1
3373,49,Male,Mobile,Travel,17,11,266,Night,0
3374,27,Male,Mobile,Travel,8,15,103,Night,0
3375,27,Male,Tablet,Electronics,7,25,333,Afternoon,0
3376,53,Female,Tablet,Fashion,18,16,371,Morning,0
3377,25,Female,Tablet,Fashion,4,3,360,Night,0
3378,37,Male,Tablet,Food,16,11,71,Night,0
3379,49,Male,Tablet,Electronics,4,11,196,Night,0
3380,31,Female,Desktop,Travel,13,10,589,Afternoon,1
3381,45,Female,Tablet,Travel,6,2,551,Afternoon,0
3382,41,Male,Mobile,Fashion,8,20,313,Night,0
3383,32,Male,Tablet,Travel,16,5,445,Morning,0
3384,39,Female,Mobile,Fashion,2,23,222,Night,0
3385,47,Female,Tablet,Fashion,7,23,415,Morning,0
3386,21,Male,Tablet,Food,12,25,143,Morning,0
3387,30,Female,Mobile,Electronics,15,29,228,Afternoon,0
3388,40,Male,Mobile,Fashion,9,8,430,Afternoon,1
3389,25,Male,Mobile,Fashion,17,13,328,Afternoon,1
3390,35,Male,Mobile,Fashion,2,15,166,Morning,1
3391,29,Female,Desktop,Food,11,2,197,Morning,0
3392,48,Male,Mobile,Fashion,15,12,485,Morning,0
3393,31,Male,Tablet,Electronics,17,24,171,Afternoon,0
3394,51,Female,Tablet,Electronics,16,8,138,Afternoon,1
3395,35,Female,Desktop,Travel,6,21,313,Afternoon,0
3396,51,Male,Mobile,Electronics,18,29,98,Night,0
3397,28,Male,Tablet,Travel,7,19,171,Morning,0
3398,58,Female,Desktop,Electronics,16,25,45,Morning,0
3399,29,Female,Tablet,Travel,6,28,236,Night,0
3400,32,Female,Desktop,Fashion,0,23,160,Morning,0
3401,48,Male,Desktop,Food,7,1,56,Morning,0
3402,46,Male,Mobile,Food,18,8,240,Night,0
3403,43,Male,Desktop,Food,19,10,548,Morning,0
3404,35,Female,Tablet,Fashion,19,13,174,Afternoon,1
3405,49,Male,Tablet,Food,9,5,596,Night,0
3406,39,Female,Mobile,Electronics,11,22,583,Morning,0
3407,55,Male,Mobile,Travel,0,9,75,Afternoon,0
3408,34,Female,Desktop,Fashion,3,10,89,Morning,0
3409,40,Male,Mobile,Food,3,14,149,Night,0
3410,41,Male,Tablet,Electronics,8,24,409,Afternoon,0
3411,25,Female,Tablet,Electronics,14,11,139,Morning,0
3412,58,Female,Mobile,Fashion,14,14,455,Night,0
3413,23,Male,Mobile,Fashion,6,3,38,Morning,1
3414,22,Female,Mobile,Food,11,29,211,Morning,0
3415,46,Female,Desktop,Travel,2,21,246,Afternoon,1
3416,45,Male,Desktop,Food,19,16,348,Morning,0
3417,28,Female,Tablet,Food,8,20,408,Night,0
3418,18,Male,Desktop,Fashion,13,17,448,Night,0
3419,36,Male,Desktop,Food,12,5,298,Afternoon,0
3420,26,Female,Desktop,Food,11,26,261,Afternoon,0
3421,44,Female,Desktop,Travel,0,7,109,Morning,0
3422,51,Male,Tablet,Electronics,18,17,594,Night,0
3423,21,Male,Mobile,Electronics,15,20,431,Afternoon,0
3424,53,Male,Tablet,Travel,11,22,27,Morning,1
3425,35,Male,Desktop,Electronics,9,11,480,Morning,1
3426,32,Male,Mobile,Food,1,12,16,Night,0
3427,30,Male,Mobile,Travel,17,25,428,Night,0
3428,36,Female,Mobile,Travel,12,27,389,Morning,1
3429,23,Female,Tablet,Fashion,5,24,517,Night,0
3430,29,Female,Mobile,Electronics,11,2,123,Morning,0
